"","Year","Month","sample_Idcellday","Site","Count","Biomass","SampleArea","AreaUnits","DistanceFromBorder","SampleType","MPA"
"1",2007,"August","ANM08200718","All",1,3880.45071424913,0.25,"sq_km",1655.6,"HnL","1"
"2",2007,"August","ANM08200719","All",5,23338.42418665,0.25,"sq_km",1552,"HnL","1"
"3",2007,"August","ANM08200721","All",1,61.8312712775827,0.25,"sq_km",1376.3,"HnL","1"
"4",2007,"August","ANM08230717","All",1,3288.45582764763,0.25,"sq_km",1371.5,"HnL","1"
"5",2007,"August","ANM08230722","All",2,9854.66325699155,0.25,"sq_km",1925.7,"HnL","1"
"6",2007,"August","ANR08210705","All",2,17394.2573036693,0.25,"sq_km",9890.5,"HnL","0"
"7",2007,"August","ANR08210709","All",3,7797.95008822178,0.25,"sq_km",3910.2,"HnL","0"
"8",2007,"August","ANR08240704","All",2,12399.7429406332,0.25,"sq_km",10943,"HnL","0"
"9",2007,"August","ANR08240708","All",1,4778.01835470496,0.25,"sq_km",6550.3,"HnL","0"
"10",2007,"August","PBM08210703","All",1,1762.00620301823,0.25,"sq_km",881.8,"HnL","1"
"11",2007,"August","PBM08210705","All",1,1762.00620301823,0.25,"sq_km",638.2,"HnL","1"
"12",2007,"August","PBM08210709","All",2,5011.48008624979,0.25,"sq_km",586.3,"HnL","1"
"13",2007,"August","PBM08280703","All",1,2295.47435205579,0.25,"sq_km",881.8,"HnL","1"
"14",2007,"August","PBM08280706","All",2,8634.50998465999,0.25,"sq_km",817.9,"HnL","1"
"15",2007,"August","PBM08280711","All",1,4541.57018347069,0.25,"sq_km",249.8,"HnL","1"
"16",2007,"August","PBR08220716","All",2,4066.97403915925,0.25,"sq_km",2564.5,"HnL","0"
"17",2007,"August","PBR08220717","All",1,1530.28203814784,0.25,"sq_km",2071.6,"HnL","0"
"18",2007,"August","PBR08270716","All",1,6087.76475536881,0.25,"sq_km",2564.5,"HnL","0"
"19",2007,"August","PBR08270720","All",1,1131.02937200066,0.25,"sq_km",1452.9,"HnL","0"
"20",2007,"August","PLM08070706","All",9,65821.7581772347,0.25,"sq_km",362.4,"HnL","1"
"21",2007,"August","PLM08070710","All",1,4313.26188372734,0.25,"sq_km",457.2,"HnL","1"
"22",2007,"August","PLM08070711","All",2,8262.70332258127,0.25,"sq_km",387.4,"HnL","1"
"23",2007,"August","PLM08090708","All",2,12983.3018890424,0.25,"sq_km",340.5,"HnL","1"
"24",2007,"August","PLM08090712","All",1,2444.28695216722,0.25,"sq_km",837.4,"HnL","1"
"25",2007,"August","PLR08060702","All",1,3880.45071424913,0.25,"sq_km",5687.6,"HnL","0"
"26",2007,"August","PLR08060703","All",2,6437.12659019114,0.25,"sq_km",5084.5,"HnL","0"
"27",2007,"October","ANR10080710","All",1,3105.7753732482,0.25,"sq_km",3500.7,"HnL","0"
"28",2007,"October","PBM10150706","All",5,26354.6136248537,0.25,"sq_km",817.9,"HnL","1"
"29",2007,"October","PBM10150709","All",1,3105.7753732482,0.25,"sq_km",586.3,"HnL","1"
"30",2007,"October","PBM10150711","All",4,14502.3067357827,0.25,"sq_km",249.8,"HnL","1"
"31",2007,"October","PBM10240703","All",1,2761.4847502501,0.25,"sq_km",881.8,"HnL","1"
"32",2007,"October","PBM10240704","All",1,5275.95105762378,0.25,"sq_km",386.6,"HnL","1"
"33",2007,"October","PBM10240709","All",1,6981.21596248015,0.25,"sq_km",586.3,"HnL","1"
