"","Year","Month","sample_Idcellday","Site","Count","Biomass","SampleArea","AreaUnits","DistanceFromBorder","SampleType","MPA"
"1",2008,"August","BLM08130802","All",15,4710.96200794891,0.25,"sq_km",762.4,"HnL","1"
"2",2008,"August","BLM08130830","All",1,254.686132412009,0.25,"sq_km",597.5,"HnL","1"
"3",2008,"August","BLM08200809","All",28,6409.01803262023,0.25,"sq_km",1413.1,"HnL","1"
"4",2008,"August","BLM08200817","All",22,6176.70761912517,0.25,"sq_km",821.2,"HnL","1"
"5",2008,"August","BLM08200821","All",33,10707.780912171,0.25,"sq_km",1411.6,"HnL","1"
"6",2008,"August","BLM08200830","All",2,732.92402002443,0.25,"sq_km",597.5,"HnL","1"
"7",2008,"August","BLR08120853","All",9,2407.78780355879,0.25,"sq_km",3508.5,"HnL","0"
"8",2008,"August","BLR08190835","All",37,12594.8082170553,0.25,"sq_km",1227,"HnL","0"
"9",2008,"August","BLR08190856","All",35,9224.83059914731,0.25,"sq_km",4862,"HnL","0"
"10",2008,"August","BLR08190857","All",9,3166.13950965557,0.25,"sq_km",5562.6,"HnL","0"
"11",2008,"July","BLM07150802","All",13,3243.27929373519,0.25,"sq_km",762.4,"HnL","1"
"12",2008,"July","BLM07150813","All",9,2277.41077777286,0.25,"sq_km",1085.1,"HnL","1"
"13",2008,"July","BLM07150816","All",30,7292.60996509531,0.25,"sq_km",295.3,"HnL","1"
"14",2008,"July","BLM07230808","All",15,3364.49369729089,0.25,"sq_km",913.4,"HnL","1"
"15",2008,"July","BLM07230813","All",18,4479.94280597121,0.25,"sq_km",1085.1,"HnL","1"
"16",2008,"July","BLM07230816","All",13,2971.97693427806,0.25,"sq_km",295.3,"HnL","1"
"17",2008,"July","BLR07160836","All",6,2054.99200061142,0.25,"sq_km",1351.8,"HnL","0"
"18",2008,"July","BLR07160845","All",1,364.858834341248,0.25,"sq_km",3996.4,"HnL","0"
"19",2008,"July","BLR07220845","All",2,965.100064259272,0.25,"sq_km",3996.4,"HnL","0"
"20",2008,"July","BLR07220851","All",15,4431.83068402597,0.25,"sq_km",2955.2,"HnL","0"
"21",2008,"September","BLM09020804","All",16,4045.05730854897,0.25,"sq_km",792.9,"HnL","1"
"22",2008,"September","BLM09020808","All",22,5044.41875835979,0.25,"sq_km",913.4,"HnL","1"
"23",2008,"September","BLM09020822","All",22,7709.37056062263,0.25,"sq_km",813.4,"HnL","1"
"24",2008,"September","BLM09160803","All",20,5166.63952249415,0.25,"sq_km",451.5,"HnL","1"
"25",2008,"September","BLM09160805","All",18,4644.94750245537,0.25,"sq_km",1400.3,"HnL","1"
"26",2008,"September","BLR09030840","All",11,2990.43013508352,0.25,"sq_km",1816.8,"HnL","0"
"27",2008,"September","BLR09030846","All",7,2360.897912032,0.25,"sq_km",2203.3,"HnL","0"
